used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd2Zr2O7,tick-pos,diff/sigma,Axis-limits
1,58.09,15406.7,15162.725754425343,15000.096952781494,-1800.225754, , ,2.274816479055757, 
1,58.1,15053.3,15166.14328113168,14999.720620482858,-2157.043281, , ,1.638875758142956, 
1,58.11,15350,15169.698353476335,14999.344116158296,-1863.898353, , ,4.2828045508022825, 
1,58.12,15230,15173.397689022253,14998.967439450453,-1987.597689, , ,2.0576883428524964, 
1,58.13,15156.7,15177.248516502692,14998.590590002848,-2064.748517, , ,-2.705356235, 
1,58.14,15370,15181.258451485952,14998.213567459901,-1855.458451, , ,-2.297445913, 
1,58.15,15123.3,15185.435607418829,14997.836371466929,-2106.335607, , ,2.8121534129315533, 
1,58.16,14996.7,15189.788667330993,14997.459001670135,-2237.288667, , ,0.8001077086965191, 
1,58.17,15060,15194.32684378067,14997.081457716617,-2178.526844, , ,0.5833411300312475, 
1,58.18,14756.7,15199.060002951532,14996.703739254384,-2486.560003, , ,-1.791748052, 
1,58.19,14713.3,15203.998622929415,14996.325845932326,-2534.898623, , ,-2.25898149, 
1,58.2,14806.7,15209.153950700975,14995.947777400232,-2446.653951, , ,-2.125786711, 
1,58.21,15173.3,15214.53796496039,14995.569533308797,-2085.437965, , ,-0.907609685, 
1,58.22,14646.7,15220.163525418991,14995.191113309616,-2617.663525, , ,3.1813800041074782, 
1,58.23,15133.3,15226.044384726192,14994.81251705518,-2136.944385, , ,2.443327980258376, 
1,58.24,15416.7,15232.195313460428,14994.433744198877,-1859.695313, , ,3.5131607054706677, 
1,58.25,15340,15238.632155203855,14994.054794395006,-1942.832155, , ,1.537478145978263, 
1,58.26,15263.3,15245.371953857868,14993.675667298763,-2026.271954, , ,-0.174872249, 
1,58.27,15116.7,15252.432956146495,14993.296362566249,-2179.932956, , ,3.3946071111506426, 
1,58.28,15533.3,15259.83499928502,14992.916879854478,-1770.734999, , ,1.919899671, 
1,58.29,15550,15267.59923614294,14992.537218821353,-1761.799236, , ,0.42660497190363184, 
1,58.3,15316.7,15275.748742436514,14992.15738,-2003.248742, , ,0.18038931944733566, 
1,58.31,15570,15284.308203446724,14991.777360427239,-1758.508203, , ,-2.478227476, 
1,58.32,15426.7,15293.304536470605,14991.39716238661,-1910.804536, , ,2.739711732739695, 
1,58.33,15466.7,15302.766779777767,14991.016784665348,-1880.26678, , ,-2.271363953, 
1,58.34,15653.3,15312.72653493649,14990.636226925912,-1703.626535, , ,1.0371319212171417, 
1,58.35,15500,15323.218036312723,14990.255488831663,-1867.418036, , ,-0.844880354, 
1,58.36,15080,15334.278530274842,14989.874570046875,-2298.47853, , ,-1.529138067, 
1,58.37,15253.3,15345.948705658395,14989.493470236737,-2136.848706, , ,1.4412071299780047, 
1,58.38,14896.7,15358.272752953511,14989.112189067346,-2505.772753, , ,1.433864677574301, 
1,58.39,15350,15371.299149119272,14988.73072620572,-2065.499149, , ,1.294166418763536, 
1,58.4,15113.3,15385.08088247202,14988.349081319791,-2315.980882, , ,-0.612508784, 
1,58.41,15523.3,15399.676,14987.967254078398,-1920.576005, , ,-1.920954191, 
1,58.42,15303.3,15415.148330005357,14987.585244151303,-2156.04833, , ,0.9769985191204429, 
1,58.43,15216.7,15431.568010449148,14987.203051209188,-2259.06801, , ,0.5684902492324676, 
1,58.44,15383.3,15449.012447324985,14986.820674923652,-2109.912447, , ,-1.513125871, 
1,58.45,15346.7,15467.566984023912,14986.43811496721,-2165.066984, , ,0.33581279631530264, 
1,58.46,15143.3,15487.326157417907,14986.055371013297,-2388.226157, , ,-2.622772318, 
1,58.47,15406.7,15508.394712748177,14985.672442736275,-2145.894713, , ,-0.596459416, 
1,58.48,15270,15530.889235063874,14985.289329811418,-2305.089235, , ,-1.011813659, 
1,58.49,15403.3,15554.939150401338,14984.906031914934,-2195.83915, , ,-4.726013122, 
1,58.5,15423.3,15580.689487386473,14984.522548723944,-2201.589487, , ,-4.514813652, 
1,58.51,15773.3,15608.302180490324,14984.138879916498,-1879.20218, , ,-1.968339817, 
1,58.52,15603.3,15637.959077977473,14983.755025171573,-2078.859078, , ,-0.089389806, 
1,58.53,15666.7,15669.864365609712,14983.370984169072,-2047.364366, , ,0.7534159745021295, 
1,58.54,15753.3,15704.248925474092,14982.986756589815,-1995.148925, , ,0.42019423132509137, 
1,58.55,15363.3,15741.373684393093,14982.602342115566,-2422.273684, , ,-0.586123111, 
1,58.56,15293.3,15781.53444994744,14982.217740429007,-2532.43445, , ,0.9519919881197969, 
1,58.57,15666.7,15825.068564440639,14981.832951213748,-2202.568564, , ,0.6706153930405175, 
1,58.58,16030,15872.360611388074,14981.44797415434,-1886.560611, , ,-2.529388446, 
1,58.59,15876.7,15923.851923113476,14981.062808936249,-2091.351923, , ,-3.230563217, 
1,58.6,15953.3,15980.049808859267,14980.67745524589,-2070.949809, , ,-4.269325828, 
1,58.61,16360,16041.540573215812,14980.291912770599,-1725.740573, , ,-1.056785552, 
1,58.62,16260,16109.004256946142,14979.906181198652,-1893.204257, , ,-1.345481214, 
1,58.63,16306.7,16183.234149877708,14979.520260219257,-1920.73415, , ,-0.877450892, 
1,58.64,16516.7,16265.16101,14979.134149522553,-1792.661009, , ,-1.139479863, 
1,58.65,16506.7,16355.885086050428,14978.747848799623,-1893.385086, , ,-3.422517113, 
1,58.66,16273.3,16456.71932505959,14978.361357742486,-2227.619325, , ,0.16468256911652185, 
1,58.67,16690,16569.248520524612,14977.974676044098,-1923.448521, , ,-0.284830196, 
1,58.68,16686.7,16695.41304198382,14977.587803398344,-2052.913042, , ,0.4956259663187891, 
1,58.69,16856.7,16837.62538236096,14977.20073950007,-2025.125382, , ,-0.490862643, 
1,58.7,16886.7,16998.939253839028,14976.81348404504,-2156.439254, , ,-2.192463439, 
1,58.71,17243.3,17183.276838138263,14976.426036729974,-1984.176838, , ,1.6190286714028503, 
1,58.72,17140,17395.74077,14976.038397252527,-2299.940767, , ,-0.673067795, 
1,58.73,17563.3,17643.010914072387,14975.650565311305,-2123.910914, , ,2.802398019428583, 
1,58.74,17640,17933.826934006993,14975.262540605847,-2338.026934, , ,0.024312917600680925, 
1,58.75,18173.3,18279.53035128618,14974.874322836646,-2150.430351, , ,2.0120482494633554, 
1,58.76,18523.3,18694.601147987483,14974.485911705135,-2215.501148, , ,-0.651431129, 
1,58.77,19380,19197.11400193628,14974.097306913696,-1861.314002, , ,0.30816324430048464, 
1,58.78,20083.3,19808.974677654092,14973.70850816566,-1769.874678, , ,-1.686977141, 
1,58.79,20426.7,20555.813974555946,14973.319515165304,-2173.313975, , ,1.5697121821809257, 
1,58.8,21216.7,21466.358487450805,14972.93032761785,-2293.858487, , ,1.983284069929266, 
1,58.81,22240,22571.11621445174,14972.54094522948,-2375.316214, , ,0.43803088173720695, 
1,58.82,23960,23900.021635336943,14972.15136770732,-1984.221635, , ,1.2491496749830464, 
1,58.83,25503.3,25478.383163200837,14971.761594759446,-2019.283163, , ,-2.441917416, 
1,58.84,27053.3,27319.78673745782,14971.371626094888,-2310.686737, , ,-0.939690162, 
1,58.85,27840,29413.63738973737,14970.981461423638,-3617.83739, , ,-1.360659478, 
1,58.86,30113.3,31704.673524739657,14970.591100456628,-3635.573525, , ,-0.08876372, 
1,58.87,33060,34064.796451487964,14970.200542905754,-3048.996451, , ,-3.248841707, 
1,58.88,35026.7,36268.54932351757,14969.80978848386,-3286.049324, , ,-0.184606742, 
1,58.89,37620,38002.79164,14969.418836904766,-2426.99164, , ,-0.530538764, 
1,58.9,39793.3,38947.50710765108,14969.027687883225,-1198.407108, , ,-1.310077978, 
1,58.91,41166.7,38917.09025893634,14968.636341134961,205.40974106365752, , ,0.9054343618871673, 
1,58.92,41246.7,37966.20113108678,14968.244796376657,1236.298868913215, , ,0.5288806926877165, 
1,58.93,40786.7,36362.359989637676,14967.853053325956,2380.140010362321, , ,-0.65299572, 
1,58.94,38953.3,34452.35663220975,14967.461111701461,2456.7433677902563, , ,-0.395872069, 
1,58.95,37590,32537.007101363044,14967.068971222738,3008.792898636956, , ,-2.839485914, 
1,58.96,34713.3,30819.93322567216,14966.67663161031,1849.166774327842, , ,-0.935640937, 
1,58.97,32756.7,29414.989744226565,14966.284092585673,1297.510255773436, , ,1.0944272353491975, 
1,58.98,30516.7,28373.589501287395,14965.891353871279,98.91049871260543, , ,-0.284281739, 
1,58.99,29183.3,27708.482743758534,14965.498415190552,-569.3827438, , ,1.8051264135976492, 
1,59,27570,27407.402384500852,14965.105276267877,-1881.602385, , ,0.2946575070180698, 
1,59.01,27330,27436.834266182897,14964.711936828611,-2151.034266, , ,-1.184490933, 
1,59.02,26840,27737.331126005432,14964.318396599074,-2941.531126, , ,1.0629524072686989, 
1,59.03,27570,28212.59609,14963.924655306553,-2686.796092, , ,2.223400728969406, 
1,59.04,27890,28719.38746751874,14963.530712679318,-2873.587468, , ,0.19678440937969105, 
1,59.05,28230,29074.39788,14963.13656844659,-2888.597883, , ,-0.046366587, 
1,59.06,28413.3,29096.49501767721,14962.742222338578,-2727.395018, , ,0.4989023053761596, 
1,59.07,29376.7,28677.649332359197,14962.347674086453,-1345.149332, , ,-3.384341423, 
1,59.08,29596.7,27833.451163237594,14961.95292342236,-280.9511632, , ,0.9570167230306509, 
1,59.09,28900,26686.010865303517,14961.557970079422,169.7891346964832, , ,-2.273813149, 
1,59.1,28373.3,25395.58979381035,14961.162813791736,933.5102061896475, , ,-1.052482238, 
1,59.11,26950,24098.66732248466,14960.767454294371,807.1326775, , ,2.1666410968630507, 
1,59.12,25723.3,22883.501634124565,14960.371891323375,795.5983658754346, , ,1.166026411426072, 
1,59.13,24843.3,21794.57918194066,14959.97612461577,1004.5208180593406, , ,0.6493780718475252, 
1,59.14,23083.3,20846.689398435003,14959.580153909568,192.41060156499657, , ,1.8755797820321556, 
1,59.15,22003.3,20037.516612856307,14959.183978943744,-78.41661286, , ,-2.265329918, 
1,59.16,20963.3,19355.970986082117,14958.787599458257,-436.8709861, , ,-3.750814178, 
1,59.17,20190,18787.060578368306,14958.391015194058,-641.2605784, , ,-0.363449998, 
1,59.18,19373.3,18314.640007827322,14957.99422589306,-985.5400078, , ,-4.339939043, 
1,59.19,18793.3,17922.985157161445,14957.59723129818,-1173.885157, , ,-2.147758912, 
1,59.2,18413.3,17597.700523368458,14957.200031153301,-1228.600523, , ,-2.378076292, 
1,59.21,17813.3,17326.197181725667,14956.802625203298,-1557.097182, , ,-2.014237757, 
1,59.22,16986.7,17097.87265842194,14956.40501319403,-2155.372658, , ,-2.342127509, 
1,59.23,16796.7,16904.071257646523,14956.00719487234,-2151.571258, , ,-0.576357308, 
1,59.24,16720,16737.90083264928,14955.609169986059,-2062.100833, , ,1.700778673784553, 
1,59.25,16433.3,16593.97430247983,14955.210938284006,-2204.874302, , ,0.5420792470446972, 
1,59.26,16573.3,16468.12773262737,14954.81249951599,-1939.027733, , ,0.019081789, 
1,59.27,16516.7,16357.154583986667,14954.413853432801,-1884.654584, , ,1.269979001306123, 
1,59.28,16520,16258.575674632406,14954.014999786234,-1782.775675, , ,-1.992807712, 
1,59.29,16546.7,16170.455920361834,14953.615938329058,-1667.95592, , ,4.3639777806661195, 
1,59.3,16470,16091.262580693394,14953.216668815046,-1665.462581, , ,0.9274180492398594, 
1,59.31,16456.7,16019.762506717605,14952.817190998954,-1607.262507, , ,0.13229580696095342, 
1,59.32,16426.7,15954.946944741507,14952.417504636545,-1572.446945, , ,2.8792833700943437, 
1,59.33,16516.7,15895.978711761602,14952.017609484561,-1423.478712, , ,3.171349784320563, 
1,59.34,16230,15842.154383052102,14951.617505300752,-1656.354383, , ,5.169370864836036, 
1,59.35,16360,15792.877254454954,14951.21719184385,-1477.077254, , ,3.850558603245027, 
1,59.36,15663.3,15747.636832451397,14950.816668873602,-2128.536832, , ,1.7566822746779505, 
1,59.37,15403.3,15705.993578680944,14950.41593615074,-2346.893579, , ,2.990002158180723, 
1,59.38,15356.7,15667.566945828858,14950.014993436995,-2355.066946, , ,1.7034640628134265, 
1,59.39,15400,15632.026067261446,14949.613840495098,-2276.226067, , ,2.6951205717810494, 
1,59.4,15766.7,15599.082070649485,14949.21247708879,-1876.582071, , ,4.4985440311029805, 
1,59.41,15546.7,15568.481512993421,14948.810902982797,-2065.981513, , ,3.729774540087362, 
1,59.42,15863.3,15540.001501089147,14948.409117942861,-1720.901501, , ,2.4680668142946347, 
1,59.43,15306.7,15513.445416325238,14948.007121735718,-2250.945416, , ,4.4304808570313705, 
1,59.44,15333.3,15488.63904085789,14947.604914129117,-2199.539041, , ,4.439701933482566, 
1,59.45,15246.7,15465.427535864028,14947.202494891795,-2262.927536, , ,4.559067986659657, 
1,59.46,15453.3,15443.673303880354,14946.799863793512,-2034.573304, , ,6.946118045141065, 
1,59.47,15546.7,15423.253061440415,14946.397020605034,-1920.753061, , ,7.153158727773085, 
1,59.48,15276.7,15404.056755015108,14945.993965098116,-2171.556755, , ,6.2761429117645084, 
1,59.49,15110,15385.985391791075,14945.590697045534,-2320.185392, , ,7.229137193147311, 
1,59.5,14933.3,15368.94998,14945.187216221078,-2479.849976, , ,8.986434046110231, 
1,59.51,14730,15352.870192917459,14944.783522399537,-2667.070193, , ,6.181012966683556, 
1,59.52,15080,15337.67340355137,14944.379615356713,-2301.873404, , ,8.265162754, 
1,59.53,15120,15323.293957330658,14943.975494869424,-2247.493957, , ,6.268878466000702, 
1,59.54,15243.3,15309.672079604537,14943.571160715492,-2110.57208, , ,5.925659432027951, 
1,59.55,14946.7,15296.75362481571,14943.166612673767,-2394.253625, , ,2.974559053458694, 
1,59.56,15363.3,15284.489041018629,14942.761850524092,-1965.389041, , ,5.006166448024952, 
1,59.57,15460,15272.833294300859,14942.356874047344,-1857.033294, , ,10.361246948602435, 
1,59.58,14760,15261.745057027385,14941.951683025405,-2545.945057, , ,12.318824976329463, 
1,59.59,15170,15251.186619297929,14941.546277241177,-2125.386619, , ,17.986342809124018, 
1,59.6,15060,15241.123292185242,14941.14065647858,-2225.323292, , ,26.23150625133197, 
1,59.61,15086.7,15231.523179151294,14940.734820522544,-2189.023179, , ,26.428699056568576, 
1,59.62,14890,15222.357077938035,14940.328769159034,-2376.557078, , ,30.053627930838843, 
1,59.63,15456.7,15213.597975418017,14939.922502175019,-1801.097975, , ,25.992402592183325, 
1,59.64,15356.7,15205.22093383895,14939.516019358502,-1892.720934, , ,23.008532854718574, 
1,59.65,15120,15197.202954001219,14939.109320498497,-2121.402954, , ,17.06920082844342, 
1,59.66,15170,15189.52279,14938.702405385047,-2063.722792, , ,9.224724782412698, 
1,59.67,14863.3,15182.160735605736,14938.295273809214,-2363.060736, , ,4.996141931105555, 
1,59.68,15390,15175.098457513088,14937.88792556309,-1829.298458, , ,1.5274857488382287, 
1,59.69,14980,15168.319030544526,14937.480360439784,-2232.519031, , ,0.5620158355395939, 
1,59.7,14990,15161.806659918982,14937.07257823344,-2216.00666, , ,-1.699032148, 
1,59.71,15150,15155.546671423728,14936.66457873922,-2049.746671, , ,3.1408980444992727, 
1,59.72,15156.7,15149.525436103917,14936.256361753321,-2037.025436, , ,6.995063127586859, 
1,59.73,15006.7,15143.730149755203,14935.847927072966,-2181.23015, , ,12.059380560007716, 
1,59.74,15026.7,15138.148962832058,14935.43927,-2155.648963, , ,15.096427365867974, 
1,59.75,14923.3,15132.770711124198,14935.030403822915,-2253.670711, , ,16.635139491093813, 
1,59.76,15396.7,15127.585048198085,14934.621314852815,-1775.085048, , ,13.93297761774639, 
1,59.77,15170,15122.582222803405,14934.21200738745,-1996.782223, , ,11.113178850893089, 
1,59.78,15176.7,15117.75312590111,14933.802481229193,-1985.253126, , ,4.317645999890926, 
1,59.79,15203.3,15113.08920346185,14933.392736181462,-1953.989203, , ,4.151121459255619, 
1,59.8,15523.3,15108.582445349677,14932.982772048696,-1629.482445, , ,2.3366396572858186, 
1,59.81,15593.3,15104.225353254778,14932.572588636382,-1555.125353, , ,-0.237392645, 
1,59.82,15383.3,15100.010770999024,14932.16218575103,-1760.910771, , ,-2.031126671, 
1,59.83,15143.3,15095.93210882827,14931.75156,-1996.832109, , ,-3.365452152, 
1,59.84,15110,15091.983073701327,14931.340720792477,-2026.183074, , ,-4.355445169, 
1,59.85,15170,15088.157775475647,14930.92966,-1962.357775, , ,-2.197253994, 
1,59.86,14823.3,15084.45063550359,14930.518375645936,-2305.350636, , ,-5.16037384, 
1,59.87,14720,15080.85639175843,14930.106872529495,-2405.056392, , ,-1.324418757, 
1,59.88,14530,15077.370113497094,14929.695148800925,-2591.570113, , ,-3.011030569, 
1,59.89,15103.3,15073.98709951505,14929.283204274028,-2014.8871, , ,-3.114497299, 
1,59.9,15260,15070.70294299614,14928.871038763638,-1854.902943, , ,-3.667075223, 
1,59.91,14866.7,15067.513447887273,14928.458652085634,-2245.013448, , ,-2.704182443, 
1,59.92,15070,15064.414652889303,14928.046044056944,-2038.614653, , ,-3.132309796, 
1,59.93,14886.7,15061.402845523713,14927.633214495538,-2218.902846, , ,-4.136138162, 
1,59.94,14893.3,15058.474419737127,14927.220163220432,-2209.37442, , ,-4.43205664, 
1,59.95,14916.7,15055.62603769812,14926.806890051694,-2183.126038, , ,-1.85495816, 
1,59.96,15113.3,15052.85449556756,14926.393394810439,-1983.754496, , ,-1.752973632, 
1,59.97,14456.7,15050.15678173233,14925.97967731882,-2637.656782, , ,-4.77447324, 
1,59.98,14566.7,15047.530004951957,14925.565737400058,-2525.030005, , ,-3.702828819, 
1,59.99,14340,15044.971437482553,14925.151574878411,-2749.171437, , ,-0.943894879, 
1,60,14586.7,15042.478468197767,14924.737189579193,-2499.978468, , ,-2.969383445, 
1,60.01,15066.7,15040.048658050919,14924.322581328774,-2017.548658, , ,-1.166672856, 
1,60.02,14936.7,15037.679636929142,14923.90774995457,-2145.179637, , ,-1.360985404, 
1,60.03,15136.7,15035.369172317955,14923.492695285055,-1942.869172, , ,-1.988144392, 
1,60.04,15106.7,15033.11514793298,14923.077417149756,-1970.615148, , ,1.9569433291478868, 
1,60.05,14580,15030.915535377959,14922.661915379265,-2495.115535, , ,-3.099109576, 
1,60.06,14896.7,15028.768388452476,14922.246189805215,-2176.268388, , ,-0.739140843, 
1,60.07,15026.7,15026.67189578289,14921.830240260306,-2044.171896, , ,-4.049980577, 
1,60.08,14806.7,15024.624287183438,14921.414066578303,-2262.124287, , ,-5.535339609, 
1,60.09,14866.7,15022.623901277668,14920.99766859401,-2200.123901, , ,-3.046928762, 
1,60.1,14693.3,15020.669121065874,14920.581046143312,-2371.569121, , ,-4.282330905, 
1,60.11,14806.7,15018.758441337905,14920.164199063143,-2256.258441, , ,-9.051371953, 
1,60.12,14943.3,15016.890417890032,14919.747127191504,-2117.790418, , ,-1.909028217, 
1,60.13,14803.3,15015.06364958394,14919.329830367451,-2255.96365, , ,-4.54205156, 
1,60.14,14860,15013.276810533256,14918.91230843112,-2197.476811, , ,-1.190166999, 
1,60.15,14920,15011.528642205893,14918.494561223684,-2135.728642, , ,-3.58750919, 
1,60.16,14836.7,15009.817925022498,14918.076588587419,-2217.317925, , ,-2.610902594, 
1,60.17,14743.3,15008.14351736763,14917.658390365628,-2309.043517, , ,-3.738029416, 
1,60.18,14553.3,15006.504298965388,14917.239966402703,-2497.404299, , ,1.2333110194323247, 
